image_name,gt_area,gt_perimeter,gt_aspect_ratio,gt_centroid_x,gt_centroid_y,gt_bbox_x,gt_bbox_y,gt_bbox_w,gt_bbox_h
F_04_01,592,93.59797894954681,1.3333333333333333,341.2837837837838,44.15878378378378,326,32,32,24
F_04_01,9276,419.7472540140152,0.9568965517241379,203.7554980595084,117.16709788702026,148,55,111,116
F_04_01,1000,177.19595789909363,0.6,284.44,92.507,270,72,33,55
F_04_01,1627,197.39696836471558,0.3375,388.25691456668716,123.65888137676706,373,86,27,80
F_04_01,529,97.49747359752655,1.8571428571428572,326.41587901701325,101.58412098298676,308,91,39,21
F_04_01,12789,920.063049197197,0.656084656084656,49.7221049339276,206.98021737430605,0,105,124,189
F_04_01,2627,222.85281217098236,1.2181818181818183,328.7582794061667,143.0803197563761,297,115,67,55
F_04_01,4170,406.9188280105591,1.0,136.72230215827338,197.77745803357314,100,154,88,88
F_04_01,1354,165.63960897922516,0.48484848484848486,241.37518463810932,215.3463810930576,227,184,32,66
F_04_01,4561,275.48022878170013,0.8823529411764706,300.1120368340276,224.84586713440035,267,185,75,85
F_04_01,1482,170.9533176422119,0.6065573770491803,372.00067476383265,214.33805668016194,353,185,37,61
F_04_01,1673,191.82337427139282,0.9818181818181818,206.57262402869097,251.76389719067544,179,223,54,55
F_04_01,2319,208.71067690849304,1.5434782608695652,167.77274687365244,281.1194480379474,136,254,71,46
F_04_01,1913,195.9238795042038,1.6444444444444444,360.0569785676947,283.00365917407214,324,255,74,45
G_02_03,3754,280.0660148859024,1.7678571428571428,175.25652637187,24.667021843367074,125,0,99,56
G_02_03,1281,172.95331704616547,1.375,344.89851678376266,14.718969555035128,322,0,55,40
G_02_03,3545,271.78174448013306,1.7307692307692308,283.79266572637516,45.63159379407617,242,21,90,52
G_02_03,1299,176.7523068189621,1.02,84.44187836797536,47.4495765973826,60,25,51,50
G_02_03,10021,840.1219260692596,1.123076923076923,67.61331204470612,109.0743438778565,0,45,146,130
G_02_03,672,133.982754945755,2.2083333333333335,163.80357142857142,69.02083333333333,141,58,53,24
G_02_03,3884,366.29141068458557,1.492537313432836,284.16117404737383,99.74407826982493,234,72,100,67
G_02_03,2614,295.52185893058777,0.9384615384615385,365.6078806426932,112.68362662586075,339,85,61,65
G_02_03,8126,569.3868633508682,1.170731707317073,191.52768889982772,172.08146689638198,123,109,144,123
G_02_03,703,198.85281205177307,1.25,32.18634423897582,165.99288762446656,10,147,50,40
G_02_03,6206,428.61731219291687,1.4086021505376345,248.99693844666453,233.34015468901063,173,188,131,93
G_02_03,1768,190.95331728458405,0.6935483870967742,45.130090497737555,225.38744343891403,23,195,43,62
G_02_03,3100,228.95331716537476,1.2321428571428572,367.6674193548387,222.00774193548386,331,195,69,56
G_02_03,4485,270.79393696784973,0.8928571428571429,100.44927536231884,260.91148272017836,67,216,75,84
G_02_03,845,117.15432739257812,1.3225806451612903,326.8733727810651,286.8047337278106,309,269,41,31
G_02_03,667,110.42640602588654,1.25,287.4497751124438,286.06596701649175,268,270,35,28
G_02_03,746,155.63960921764374,2.4782608695652173,177.32841823056302,287.17426273458443,155,276,57,23
G_03_03,734,107.25483345985413,1.3214285714285714,106.79564032697547,10.749318801089919,89,0,37,28
G_03_03,29075,1677.7169381380081,1.1428571428571428,165.81351676698193,140.85726569217542,0,1,280,245
G_03_03,5967,413.32084810733795,2.830188679245283,318.7330316742081,22.126529244176304,243,0,150,53
G_03_03,4483,265.622363448143,1.0921052631578947,37.31965201873745,57.07249609636404,0,24,83,76
G_03_03,4661,385.119837641716,0.5725806451612904,318.77065007509117,113.565543874705,287,54,71,124
G_03_03,4028,285.4629828929901,0.9523809523809523,104.49826216484608,100.45084409136048,67,59,80,84
G_03_03,681,149.0538228750229,0.6530612244897959,363.73568281938327,86.64904552129222,346,64,32,49
G_03_03,2457,320.6934313774109,0.38596491228070173,378.1664631664632,144.26048026048025,355,100,44,114
G_03_03,966,167.78174436092377,0.7708333333333334,35.13768115942029,134.98343685300208,19,113,37,48
G_03_03,9080,423.98989474773407,1.386138613861386,316.43359030837007,245.42698237885463,245,192,140,101
G_03_03,691,146.6101713180542,0.7959183673469388,76.01302460202605,245.07525325615052,55,220,39,49
G_03_03,2995,224.26702523231506,1.032258064516129,29.718196994991654,266.7799666110184,0,235,64,62
G_03_03,4785,310.5512968301773,2.037037037037037,170.00188087774293,274.52079414838033,114,246,110,54
G_03_03,551,144.22539567947388,2.619047619047619,263.34119782214157,291.2304900181488,241,279,55,21
G_04_03,10338,812.0975396633148,0.7911392405063291,44.99922615592958,69.55310504933256,0,0,125,158
G_04_03,1793,206.26702535152435,1.880952380952381,161.80702732849971,17.277189068600112,127,0,79,42
G_04_03,3799,495.68837916851044,1.542857142857143,288.3066596472756,30.076862332192682,238,0,108,70
G_04_03,16432,908.4061942100525,1.9008264462809918,230.51156280428432,111.61873174294061,125,42,230,121
G_04_03,904,121.29646325111389,0.972972972972973,376.1095132743363,69.66814159292035,359,51,36,37
G_04_03,2152,212.30865573883057,0.782608695652174,79.932156133829,128.42936802973978,54,96,54,69
G_04_03,3180,295.1370828151703,0.44642857142857145,379.188679245283,192.27641509433963,350,127,50,112
G_04_03,5967,342.0487712621689,0.9019607843137255,134.34221551868612,214.6998491704374,90,160,92,102
G_04_03,1675,245.92387998104095,0.7681159420289855,22.359402985074627,192.0620895522388,0,163,53,69
G_04_03,8754,493.5462430715561,0.7054263565891473,242.19591044094128,235.49428832533698,199,171,91,129
G_04_03,1042,125.49747395515442,0.9230769230769231,314.78502879078695,194.53742802303262,297,176,36,39
G_04_03,6221,384.1320307254791,1.00990099009901,52.767239993570165,255.25060279697797,5,199,102,101
G_04_03,1310,146.81118190288544,0.9111111111111111,379.4549618320611,264.46870229007635,359,245,41,45
G_04_03,1565,174.9116871356964,0.88,326.0709265175719,278.6798722044728,307,250,44,50
H_03_02,17695,1016.9919813871384,1.125,202.70178016388812,72.99468776490534,107,0,180,160
H_03_02,3988,275.5807338953018,1.4736842105263157,341.48921765295887,26.93630892678034,301,0,84,57
H_03_02,664,128.42640590667725,0.4117647058823529,7.799698795180723,60.14156626506024,0,35,21,51
H_03_02,4106,316.04876959323883,1.3150684931506849,69.68387725280078,70.16220165611301,23,35,96,73
H_03_02,9673,397.94826459884644,0.860655737704918,352.29060270857025,135.57241807091904,295,78,105,122
H_03_02,8324,529.2863578796387,0.7956204379562044,83.2498798654493,173.17647765497358,27,100,109,137
H_03_02,1773,359.94826436042786,0.5813953488372093,22.78849407783418,155.04906937394247,0,121,50,86
H_03_02,5895,324.5340510606766,0.9,242.9275657336726,224.85275657336726,194,178,90,100
H_03_02,3981,542.8427079916,0.7326732673267327,151.21075106757095,251.3237879929666,115,199,74,101
H_03_02,6408,346.3502858877182,1.2941176470588236,350.55805243445695,253.67743445692884,290,212,110,85
H_03_02,1907,202.26702547073364,1.125,51.1976927110645,273.69743051914,26,249,54,48
I_02_02,4459,326.4924216270447,1.1012658227848102,239.80511325409284,33.61583314644539,198,0,87,79
I_02_02,1301,165.19595777988434,0.9148936170212766,327.5564950038432,19.97002305918524,309,0,43,47
I_02_02,8378,769.1097321510315,1.2105263157894737,328.4026020529959,81.05657674862736,238,2,161,133
I_02_02,10674,599.6711330413818,0.75,93.71753794266442,72.3436387483605,35,5,111,148
I_02_02,695,156.95331704616547,0.9210526315789473,179.5179856115108,35.805755395683455,163,17,35,38
I_02_02,3122,303.46298348903656,1.296875,179.4106342088405,93.49039077514414,138,60,83,64
I_02_02,2767,252.50966596603394,0.5108695652173914,17.120346946151066,141.64907842428624,0,101,47,92
I_02_02,24743,1790.4448592662811,1.4157303370786516,114.77670452249122,222.54568969001335,0,122,252,178
I_02_02,5982,343.9655097723007,0.7428571428571429,366.02072885322633,184.5718823136075,321,136,78,105
I_02_02,2418,286.55129623413086,1.368421052631579,285.7096774193548,177.39412737799836,252,150,78,57
I_02_02,5458,293.27921772003174,1.1772151898734178,302.1496885305973,250.5661414437523,257,215,93,79
I_02_02,2868,224.02438509464264,1.3703703703703705,233.35774058577405,276.97594142259413,196,246,74,54
I_02_02,2879,216.12488985061646,1.2962962962962963,369.1514414727336,275.5293504689128,330,246,70,54
J_03_04,85956,4108.61972796917,1.3333333333333333,211.35045837405184,149.27801433291452,0,0,400,300
J_03_04,1100,208.95331752300262,2.9583333333333335,355.65090909090907,10.237272727272726,319,0,71,24
J_03_04,883,155.39696836471558,0.42105263157894735,9.392978482446207,88.88674971687429,0,58,24,57
J_03_04,1160,157.98275482654572,0.5740740740740741,12.12844827586207,276.0586206896552,0,246,31,54
J_04_03,45425,1161.1513624191284,1.08130081300813,111.35112823335167,95.72534947716015,0,0,266,246
J_04_03,16029,744.1564157009125,0.453125,299.7497660490361,125.1031879718011,243,2,116,256
J_04_03,1397,180.22539591789246,0.4507042253521127,386.04867573371513,42.19255547602004,368,10,32,71
J_04_03,1189,140.2253954410553,0.66,376.17325483599666,110.94196804037006,361,85,33,50
J_04_03,4429,347.8061292171478,0.5,374.1478889139761,215.52562655226913,343,156,57,114
J_04_03,7594,437.102592587471,0.7591240875912408,203.8006320779563,247.92349223070846,150,163,104,137
J_04_03,4534,337.0609641075134,0.9017857142857143,116.92898103220115,242.3453903837671,69,183,101,112
J_04_03,630,117.94112479686737,0.5348837209302325,8.71111111111111,275.3031746031746,0,251,23,43
J_04_03,537,98.91168689727783,0.8709677419354839,329.9683426443203,273.44692737430165,317,261,27,31
J_04_03,1364,151.59797883033752,1.606060606060606,283.3863636363636,285.3782991202346,259,267,53,33
J_04_03,712,153.7817440032959,1.1818181818181819,368.03370786516854,285.0196629213483,350,267,39,33
K_02_01,12607,650.0731548070908,1.803921568627451,89.76465455699214,46.01943364797335,3,0,184,102
K_02_01,1715,185.63960897922516,2.4193548387096775,252.45422740524782,12.509037900874636,215,0,75,31
K_02_01,2990,270.5512965917587,2.234042553191489,345.3608695652174,19.085953177257526,295,0,105,47
K_02_01,1721,203.5807340145111,1.1,371.40499709471237,73.02905287623474,342,50,55,50
K_02_01,612,131.05382204055786,1.4137931034482758,220.69281045751634,64.41993464052288,203,54,41,29
K_02_01,3238,248.4091614484787,1.0317460317460319,284.5633106856084,86.34712785670166,252,54,65,63
K_02_01,1322,182.75230622291565,0.9090909090909091,364.8956127080182,118.01588502269288,341,87,50,55
K_02_01,10386,632.5411911010742,0.8709677419354839,215.2152898132101,191.71201617562102,150,115,135,155
K_02_01,1017,145.92388033866882,0.9361702127659575,102.88495575221239,146.87413962635202,81,123,44,47
K_02_01,948,136.22539520263672,1.4193548387096775,277.2067510548523,144.28481012658227,256,130,44,31
K_02_01,6011,344.3919161558151,0.7368421052631579,343.9517551156214,195.79886874064215,305,138,84,114
K_02_01,7483,536.6173107624054,0.6865671641791045,38.23894160096218,216.96071094480823,0,162,92,134
K_02_01,4144,318.3919153213501,0.9310344827586207,123.57046332046332,237.8918918918919,82,194,81,87
K_02_01,3660,304.14927566051483,1.728813559322034,305.00491803278686,264.16994535519126,260,232,102,59
K_02_01,2218,191.88224971294403,1.297872340425532,61.10369702434626,278.75383228133455,33,253,61,47
K_02_01,733,115.35533857345581,2.35,228.43656207366985,291.0518417462483,205,280,47,20
K_03_02,4608,380.14927554130554,1.1794871794871795,76.30013020833333,31.572916666666668,33,0,92,78
K_03_02,1417,256.40916085243225,3.875,282.3062808750882,9.049400141143261,242,0,93,24
K_03_02,8292,477.4284917116165,1.1636363636363636,177.446333815726,78.62156295224312,112,21,128,110
K_03_02,1742,197.6812391281128,0.9259259259259259,357.5752009184845,48.3329506314581,335,22,50,54
K_03_02,2422,225.23758804798126,0.8,259.1981833195706,92.75020644095788,230,59,56,70
K_03_02,6592,441.64674937725067,1.1868131868131868,338.8255461165049,111.19280946601941,290,61,108,91
K_03_02,3117,397.26197242736816,1.476923076923077,64.21462945139557,104.56047481552775,14,72,96,65
K_03_02,3127,387.98989403247833,0.7446808510638298,40.38567316917173,167.19411576590983,8,120,70,94
K_03_02,708,115.98275482654572,0.8857142857142857,257.0381355932203,152.14406779661016,241,137,31,35
K_03_02,11835,620.5828213691711,1.1914893617021276,159.2854245880862,206.99374735952682,71,147,168,141
K_03_02,2295,192.65180158615112,0.7611940298507462,278.01307189542484,199.66187363834422,254,168,51,67
K_03_02,2802,373.36247873306274,0.925,333.2180585296217,259.6741613133476,293,218,74,80
K_03_02,1460,165.49747371673584,0.417910447761194,387.13904109589043,269.77260273972604,372,233,28,67
K_03_02,3275,228.7939374446869,1.1967213114754098,49.27267175572519,270.22320610687024,13,237,73,61
K_03_02,3122,251.62236404418945,1.180327868852459,252.72453555413196,273.5467648942985,218,239,72,61
L_01_03,7859,657.6711348295212,0.8445945945945946,142.65300928871358,62.38363659498664,73,0,125,148
L_01_03,967,168.71067655086517,3.090909090909091,292.6587383660807,10.440537745604964,261,0,68,22
L_01_03,5327,427.58787405490875,0.9381443298969072,56.142669419936176,44.1263375258119,15,2,91,97
L_01_03,1002,128.81118178367615,0.717391304347826,384.2814371257485,21.951097804391217,366,2,33,46
L_01_03,14067,744.6244521141052,1.4296875,306.0306390843819,96.12077912845668,214,36,183,128
L_01_03,565,126.71067667007446,0.775,27.368141592920352,110.15929203539822,10,88,31,40
L_01_03,17178,740.5655772686005,1.0773809523809523,139.6443707067179,206.13948073116777,54,124,181,168
L_01_03,5427,354.8771975040436,0.7339449541284404,33.56937534549475,184.00313248571956,0,133,80,109
L_01_03,1156,173.33809447288513,1.2608695652173914,371.99567474048445,172.10813148788927,341,150,58,46
L_01_03,1711,170.75230634212494,0.8771929824561403,258.4821741671537,199.32495616598482,234,170,50,57
L_01_03,4307,384.09039974212646,1.0,319.9828186672858,215.76735546784303,280,170,83,83
L_01_03,2015,231.05382251739502,0.3829787234042553,386.3449131513648,243.03424317617865,364,203,36,94
L_01_03,1965,212.89444208145142,1.36,205.91246819338423,261.2661577608142,173,235,68,50
L_01_03,2902,345.32084834575653,2.825,317.11681598897314,279.25706409372845,259,257,113,40
L_03_04,35953,1620.621486067772,0.6454849498327759,81.71017717575724,125.98592607014713,0,0,193,299
L_03_04,11637,545.4457379579544,0.9103448275862069,259.64982383775885,55.066511987625674,196,0,132,145
L_03_04,1575,156.71067643165588,1.4102564102564104,367.74666666666667,20.1015873015873,342,0,55,39
L_03_04,6589,406.5756813287735,0.8148148148148148,359.8879951434209,104.75595689786007,312,52,88,108
L_03_04,9752,693.9970347881317,0.6595744680851063,186.44595980311732,204.89099671862184,124,104,124,188
L_03_04,9171,463.587873339653,0.9672131147540983,310.26856395158654,195.36124741031512,260,135,118,122
L_03_04,4664,351.4802290201187,2.19672131147541,353.30253001715266,276.15909090909093,266,239,134,61
L_03_04,1690,199.8233746290207,1.6304347826086956,221.5757396449704,277.80532544378696,183,254,75,46
L_03_04,799,129.15432786941528,1.2258064516129032,53.408010012515646,282.14518147684606,35,267,38,31
L_04_01,58434,2256.250989794731,1.2166666666666666,205.378940342951,153.57047267002088,35,0,365,300
L_04_01,5574,370.1492750644684,0.528,164.34140653031935,71.65608180839612,131,6,66,125
L_04_01,4013,273.72286880016327,0.875,237.8848741589833,75.67979068028906,209,39,70,80
L_04_01,999,131.74011421203613,0.6170212765957447,12.28928928928929,116.12412412412412,0,93,29,47
L_04_01,674,151.15432798862457,0.3508771929824561,391.446587537092,203.9540059347181,380,176,20,57
L_04_01,3325,354.9949474334717,0.7684210526315789,25.54466165413534,265.7572932330827,0,205,73,95
L_04_01,5755,422.09039998054504,1.0681818181818181,325.30912250217204,259.1289313640313,275,212,94,88
L_04_03,29308,1348.4722105264664,0.9864864864864865,86.50931486283609,92.23775078476866,0,0,219,222
L_04_03,12336,449.4629827737808,1.1206896551724137,341.19293125810634,82.59865434500648,270,29,130,116
L_04_03,17461,741.8965280056,0.9775280898876404,222.96254510050971,152.03378958822518,149,62,174,178
L_04_03,15312,826.3401811122894,1.25503355704698,322.428618077325,244.01560867293625,213,151,187,149
L_04_03,7838,434.0487701892853,1.819277108433735,119.38696095942842,268.27175299821386,50,217,151,83
L_04_03,1707,174.4680359363556,0.7735849056603774,18.031634446397188,263.3509080257762,0,238,41,53
M_01_04,23795,1708.7463762760162,0.8198198198198198,73.95654549275058,98.06274427400714,0,0,182,222
M_01_04,818,139.15432858467102,0.49056603773584906,310.2836185819071,24.993887530562347,299,1,26,53
M_01_04,2452,196.12489020824432,1.0566037735849056,374.3955954323002,25.838499184339316,344,0,56,53
M_01_04,4846,298.8771971464157,1.0116279069767442,209.44572843582336,68.77280231118448,170,31,87,86
M_01_04,16289,733.1686090230942,1.27007299270073,307.32463625759715,130.4685984406655,226,60,174,137
M_01_04,15549,623.6122586727142,1.2,149.28284777156088,222.97440349861728,36,131,198,165
M_01_04,5944,299.03657734394073,0.8817204301075269,283.4406123822342,247.15881561238223,243,200,82,93
M_01_04,4129,418.53405117988586,0.6739130434782609,368.5233712763381,250.9377573262291,338,207,62,92
M_01_04,1722,225.33809292316437,1.8571428571428572,28.69279907084785,281.9698025551684,0,257,78,42
M_03_02,1828,180.1248903274536,0.8301886792452831,18.25218818380744,24.777899343544856,0,0,44,53
M_03_02,3860,332.00713980197906,1.847457627118644,133.6515544041451,24.599481865284975,73,0,109,59
M_03_02,2020,186.46803617477417,1.675,324.0608910891089,16.362376237623764,290,0,67,40
M_03_02,2279,204.99494671821594,0.6266666666666667,379.0982887231242,39.44580956559895,353,3,47,75
M_03_02,4426,436.27416598796844,0.6981132075471698,65.03953908721193,65.56507004066877,33,10,74,106
M_03_02,4388,292.6345565319061,0.9886363636363636,284.6693254329991,62.09320875113947,243,20,87,88
M_03_02,8448,409.2030985355377,1.1481481481481481,197.4917140151515,88.16287878787878,131,36,124,108
M_03_02,732,176.75230705738068,0.6875,119.98633879781421,94.93579234972678,103,64,44,64
M_03_02,7783,499.83051431179047,0.6762589928057554,263.739303610433,174.51329821405628,218,96,94,139
M_03_02,1563,180.02438497543335,0.59375,322.27063339731285,128.2296865003199,305,96,38,64
M_03_02,10649,442.81832230091095,0.90625,97.40304253920556,173.52587097380035,48,106,116,128
M_03_02,2758,370.534050822258,0.7865168539325843,351.1000725163162,164.86765772298767,313,115,70,89
M_03_02,604,107.25483322143555,0.4772727272727273,390.1705298013245,152.91390728476821,379,131,21,44
M_03_02,1257,173.15432786941528,0.3194444444444444,8.985680190930788,171.89101034208431,0,136,23,72
M_03_02,1729,183.58073377609253,0.9245283018867925,194.1445922498554,206.8768074031232,170,179,49,53
M_03_02,10541,730.4823150634766,2.223404255319149,281.3066122758752,256.0609050374727,182,204,209,94
M_03_02,2506,221.43859815597534,1.0327868852459017,26.615323224261772,250.09337589784516,0,216,63,61
M_03_02,2843,219.58073377609253,0.9846153846153847,149.6373549067886,262.9127682026029,113,232,64,65
M_03_02,1128,157.15432798862457,2.4615384615384617,83.12943262411348,289.25975177304963,55,274,64,26
M_04_01,3848,386.8771970272064,2.480769230769231,176.29054054054055,21.463097713097714,104,0,129,52
M_04_01,11448,862.7077120542526,1.1549295774647887,283.402428371768,67.1901642208246,205,0,164,142
M_04_01,760,146.87005710601807,0.234375,393.33026315789476,32.27368421052632,385,0,15,64
M_04_01,1364,164.02438473701477,0.9387755102040817,30.323313782991203,22.14589442815249,8,2,46,49
M_04_01,56488,2256.719026684761,1.3391608391608392,186.06728862767312,191.09467497521598,17,14,383,286
M_04_01,2616,217.9238793849945,0.75,376.091743119266,103.27140672782875,349,71,51,68
M_04_01,2873,286.8355667591095,0.7790697674418605,324.0696136442743,133.72572224155934,291,84,67,86
M_04_01,3301,345.7228692770004,0.3643410852713178,14.744622841563162,172.75643744319902,0,111,47,129
M_04_01,542,143.29646289348602,2.076923076923077,102.6789667896679,194.760147601476,74,180,54,26
M_04_01,1721,170.32590055465698,1.8,368.4805345729227,282.96513654851833,336,265,63,35
M_04_02,2787,247.5807340145111,0.64,23.102619303911016,38.21600287047004,0,1,48,75
M_04_02,2851,216.12489020824432,1.3529411764705883,92.495615573483,24.854086285513855,60,0,69,51
M_04_02,3006,238.551295876503,1.7692307692307692,258.875249500998,21.798735861610112,211,0,92,52
M_04_02,1816,243.9655100107193,1.0714285714285714,171.5523127753304,42.94218061674009,144,13,60,56
M_04_02,7326,342.9777022600174,1.1304347826086956,336.06825006825005,71.8038493038493,285,26,104,92
M_04_02,517,132.12488973140717,1.4137931034482758,250.33075435203094,71.2147001934236,228,56,41,29
M_04_02,21964,1408.538226366043,0.7333333333333333,86.52208158805318,187.44158623201602,0,60,176,240
M_04_02,1011,134.0832599401474,0.5625,11.65182987141444,111.45301681503462,0,89,27,48
M_04_02,2027,182.02438533306122,1.3863636363636365,221.15145535273803,109.68228909718796,192,88,61,44
M_04_02,2890,214.65180122852325,0.96875,269.73840830449825,150.0083044982699,238,116,62,64
M_04_02,4910,305.62236416339874,0.8333333333333334,340.808350305499,164.8511201629328,305,123,75,90
M_04_02,5164,388.13203024864197,1.0222222222222221,166.71611154144074,177.01084430673896,125,133,92,90
M_04_02,739,138.81118166446686,0.3275862068965517,390.09472259810553,184.59404600811908,381,157,19,58
M_04_02,14284,622.1736603975296,1.8584905660377358,258.74005880705687,255.5326239148698,168,194,197,106
M_04_02,933,115.98275482654572,1.0588235294117647,373.8135048231511,232.2690246516613,357,216,36,34
N_01_01,590,114.28427076339722,3.3333333333333335,38.340677966101694,5.850847457627118,16,0,50,15
N_01_01,1644,183.63960886001587,2.242424242424242,314.17822384428223,12.055961070559611,275,0,74,33
N_01_01,4838,523.7300096750259,0.967391304347826,244.03410500206698,49.965481603968584,198,2,89,92
N_01_01,16029,789.0092271566391,1.2307692307692308,103.29671220912097,71.32191652629609,9,6,176,143
N_01_01,2384,230.65180122852325,0.6233766233766234,378.6472315436242,38.830536912751676,352,6,48,77
N_01_01,685,135.05382239818573,0.6595744680851063,310.17810218978104,54.14598540145985,298,35,31,47
N_01_01,12505,575.9137742519379,1.1384615384615384,321.2135945621751,134.1065173930428,246,62,148,130
N_01_01,1021,143.49747371673584,0.47368421052631576,9.97845249755142,108.31929480901077,0,76,27,57
N_01_01,1183,149.9238795042038,1.0425531914893618,213.2240067624683,110.45054945054945,188,87,49,47
N_01_01,10150,728.2224305868149,0.7664670658682635,173.62039408866994,189.59793103448277,101,105,128,167
N_01_01,4291,489.44573855400085,0.8145161290322581,81.20298298764857,200.963178746213,40,153,101,124
N_01_01,625,200.40916097164154,0.4,22.4304,188.3152,11,161,26,65
N_01_01,4580,382.67618787288666,0.9019607843137255,337.95502183406114,238.0772925764192,286,195,92,102
N_01_01,3864,247.0365778207779,0.8271604938271605,250.69021739130434,252.0952380952381,216,212,67,81
N_01_01,1457,151.6812388896942,0.7142857142857143,29.185312285518187,260.82498284145504,8,234,40,56
N_01_01,1046,200.5096663236618,0.92,307.0602294455067,266.0869980879541,291,239,46,50
N_01_03,1174,164.568541765213,2.76,73.16013628620102,9.502555366269165,43,0,69,25
N_01_03,5079,535.6883796453476,1.591549295774648,343.8139397519197,31.591258121677495,287,0,113,71
N_01_03,3121,287.07820761203766,1.3064516129032258,190.2489586670939,32.1432233258571,146,3,81,62
N_01_03,7767,381.01933312416077,0.9285714285714286,104.01042873696407,80.8570876786404,60,31,104,112
N_01_03,2929,302.551296710968,0.5,26.318880163878458,81.12051894844657,0,34,47,94
N_01_03,1379,143.68123877048492,1.2439024390243902,269.09282088469905,57.40681653372009,243,37,51,41
N_01_03,1977,205.72286820411682,1.309090909090909,280.6777946383409,112.3662114314618,248,86,72,55
N_01_03,9340,451.2447278499603,1.0165289256198347,199.16820128479657,158.39603854389722,135,101,123,121
N_01_03,4197,445.9898943901062,0.5932203389830508,369.81057898498926,154.0316893018823,330,100,70,118
N_01_03,1777,279.09545266628265,0.25,9.94259988745076,204.68486212718065,0,140,28,112
N_01_03,3018,258.8944419622421,0.54,48.854208084824386,188.68389662027832,22,143,54,100
N_01_03,586,138.46803653240204,0.8604651162790697,107.17918088737201,162.98464163822527,87,144,37,43
N_01_03,4680,352.6761862039566,0.7653061224489796,281.8903846153846,225.5309829059829,245,174,75,98
N_01_03,7473,382.91882729530334,0.9090909090909091,108.74642044694232,246.4274053258397,57,188,100,110
N_01_03,1610,176.46803629398346,1.6153846153846154,198.66459627329192,261.8813664596273,172,239,63,39
N_01_03,1495,157.98275482654572,1.4857142857142858,373.7933110367893,279.504347826087,348,263,52,35
N_03_01,1352,315.4213534593582,2.6666666666666665,188.91863905325442,13.249260355029586,135,0,88,33
N_03_01,3574,239.63960921764374,0.9264705882352942,369.8959149412423,30.48153329602686,337,0,63,68
N_03_01,532,122.5685408115387,1.0857142857142856,307.32142857142856,22.63533834586466,292,6,38,35
N_03_01,795,127.01219236850739,0.8108108108108109,12.830188679245284,37.02138364779874,0,20,30,37
N_03_01,4429,261.62236499786377,1.0129870129870129,69.67103183562881,61.50553172273651,33,23,78,77
N_03_01,6586,401.9898953437805,0.8103448275862069,267.9359246887337,85.65502581232919,219,26,94,116
N_03_01,685,155.68123877048492,1.0,124.53868613138687,96.49051094890511,98,72,47,47
N_03_01,1086,159.88224971294403,0.5178571428571429,161.5036832412523,105.22283609576428,147,74,29,56
N_03_01,1009,166.71067643165588,0.5454545454545454,202.95341922695738,104.0009910802775,188,77,30,55
N_03_01,5386,289.13708317279816,0.8539325842696629,358.3247307835128,121.7812848124768,321,76,76,89
N_03_01,586,127.84061968326569,2.0869565217391304,25.820819112627987,109.03412969283276,7,95,48,23
N_03_01,3956,313.1198374032974,1.0833333333333333,75.52300303336703,166.14762386248736,28,123,91,84
N_03_01,2013,251.37972390651703,0.5866666666666667,17.680576254346747,159.03179334326876,0,128,44,75
N_03_01,2231,320.73506140708923,1.180327868852459,278.4549529359032,181.334827431645,242,155,72,61
N_03_01,2989,251.07820844650269,0.9866666666666667,152.9130143860823,201.86149213783875,116,166,74,75
N_03_01,4563,292.79393696784973,1.3661971830985915,353.06596537365766,210.91211921981153,303,178,97,71
N_03_01,4206,255.6223635673523,1.0394736842105263,98.36733238231099,248.18568711364716,58,210,79,76
N_03_01,5348,317.1787121295929,1.5416666666666667,226.8603216155572,259.05946148092744,170,219,111,72
N_03_01,1846,287.17871272563934,0.7692307692307693,27.426868905742147,260.72156013001086,2,229,50,65
N_03_01,2244,185.53910374641418,1.14,370.58110516934045,274.5980392156863,341,250,57,50
N_03_02,5350,600.3990550041199,1.9466666666666668,99.12822429906542,35.67439252336449,30,0,146,75
N_03_02,1207,163.7401144504547,2.576923076923077,166.78956089478044,9.253521126760564,134,0,67,26
N_03_02,10661,541.244727730751,1.74,273.03207954225684,40.51627427070631,174,0,174,100
N_03_02,514,96.18376576900482,0.48717948717948717,6.881322957198444,20.704280155642024,0,3,19,39
N_03_02,1231,155.53910398483276,0.9347826086956522,23.277822908204712,72.19983753046304,3,48,43,46
N_03_02,1532,203.58073377609253,1.0576923076923077,358.4889033942559,79.83420365535248,331,54,55,52
N_03_02,6576,365.5046135187149,1.6708860759493671,195.4273114355231,124.67046836982968,136,85,132,79
N_03_02,11076,473.3452328443527,1.0158730158730158,78.82565908270134,158.80895630191404,15,93,128,126
N_03_02,707,145.7401144504547,0.3389830508474576,386.8161244695898,126.19094766619519,378,97,20,59
N_03_02,1295,306.77669072151184,0.7317073170731707,284.8942084942085,136.4957528957529,250,104,60,82
N_03_02,958,124.91168713569641,1.0833333333333333,343.59498956158666,128.29958246346555,324,110,39,36
N_03_02,12616,555.8893901109695,0.7236842105263158,349.3482878883957,225.23430564362715,290,148,110,152
N_03_02,1770,209.33809316158295,0.6923076923076923,166.5502824858757,232.7045197740113,144,197,45,65
N_03_02,6886,420.47517561912537,1.1720430107526882,242.8193435957014,253.27635782747603,187,205,109,93
N_03_02,5250,324.55129635334015,1.901639344262295,63.293142857142854,271.41238095238094,9,239,116,61
